time, device, OryConc, CPUTemp, SensorTemp, 
13:57:43, position 3, 550, , , 
13:57:44, position 2, 610, , , 
13:57:48, position 3, 610, , , 
13:57:49, position 2, 670, , , 
13:57:53, position 3, 670, , , 
13:57:54, position 2, 730, , , 
13:57:58, position 3, 730, , , 
13:57:59, position 2, 790, , , 
13:58:03, position 3, 790, , , 
13:58:04, position 2, 850, , , 
13:58:08, position 3, 850, , , 
13:58:09, position 2, 910, , , 
13:58:13, position 3, 910, , , 
13:58:14, position 2, 70, , , 
13:58:19, position 3, 70, , , 
13:58:19, position 2, 130, , , 
13:58:24, position 3, 130, , , 
13:58:25, position 2, 190, , , 
13:58:29, position 3, 190, , , 
13:58:30, position 2, 250, , , 
13:58:34, position 3, 250, , , 
13:58:35, position 2, 310, , , 
13:58:39, position 3, 310, , , 
13:58:40, position 2, 370, , , 
13:58:44, position 3, 370, , , 
13:58:45, position 2, 430, , , 
13:58:49, position 3, 430, , , 
13:58:50, position 2, 490, , , 
13:58:54, position 3, 490, , , 
13:58:55, position 2, 550, , , 
13:58:59, position 3, 550, , , 
13:59:00, position 2, 610, , , 
13:59:05, position 3, 610, , , 
13:59:06, position 2, 670, , , 
13:59:10, position 3, 670, , , 
13:59:11, position 2, 730, , , 
13:59:15, position 3, 730, , , 
13:59:16, position 2, 790, , , 
13:59:20, position 3, 790, , , 
13:59:21, position 2, 850, , , 
13:59:25, position 3, 850, , , 
13:59:26, position 2, 910, , , 
13:59:30, position 3, 910, , , 
13:59:31, position 2, 70, , , 
13:59:35, position 3, 70, , , 
13:59:36, position 2, 130, , , 
13:59:40, position 3, 130, , , 
13:59:41, position 2, 190, , , 
13:59:46, position 3, 190, , , 
13:59:47, position 2, 250, , , 
13:59:51, position 3, 250, , , 
13:59:52, position 2, 310, , , 
13:59:56, position 3, 310, , , 
13:59:57, position 2, 370, , , 
14:00:01, position 3, 370, , , 
14:00:02, position 2, 430, , , 
14:00:06, position 3, 430, , , 
14:00:07, position 2, 490, , , 
14:00:11, position 3, 490, , , 
14:00:12, position 2, 550, , , 
14:00:17, position 3, 550, , , 
14:00:17, position 2, 610, , , 
14:00:22, position 3, 610, , , 
14:00:23, position 2, 670, , , 
14:00:27, position 3, 670, , , 
14:00:28, position 2, 730, , , 
14:00:32, position 3, 730, , , 
14:00:33, position 2, 790, , , 
14:00:37, position 3, 790, , , 
14:00:38, position 2, 850, , , 
14:00:42, position 3, 850, , , 
14:00:43, position 2, 910, , , 
14:00:48, position 3, 910, , , 
14:00:48, position 2, 70, , , 
14:00:53, position 3, 70, , , 
14:00:54, position 2, 130, , , 
14:00:58, position 3, 130, , , 
14:00:59, position 2, 190, , , 
14:01:03, position 3, 190, , , 
14:01:04, position 2, 250, , , 
14:01:09, position 3, 250, , , 
14:01:09, position 2, 310, , , 
14:01:14, position 3, 310, , , 
14:01:14, position 2, 370, , , 
14:01:19, position 3, 370, , , 
