time, device, OryConc, CPUTemp, SensorTemp, 
11:21:17, position 1, 640208, 0.0, , 
11:21:22, position 1, -183809, 0.0, , 
11:21:27, position 1, -113011, 0.0, , 
11:21:32, position 1, -209838, 0.0, , 
11:21:37, position 1, -98568, 0.0, , 
11:21:42, position 1, 48911, 0.0, , 
11:21:47, position 1, 171667, 0.0, , 
11:21:52, position 1, 335060, 0.0, , 
11:21:57, position 1, 413389, 0.0, , 
11:22:02, position 1, -23347, 0.0, , 
11:22:07, position 1, -2027, 0.0, , 
11:22:12, position 1, -159993, 0.0, , 
11:22:17, position 1, 427003, 0.0, , 
11:22:22, position 1, 50443, 0.0, , 
11:22:27, position 1, -224445, 0.0, , 
11:24:57, position 1, 280500, 0.0, , 
11:25:02, position 1, 396944, 0.0, , 
11:25:07, position 1, 13966, 0.0, , 
11:25:12, position 1, 26799, 0.0, , 
11:25:17, position 1, -18844, 0.0, , 
11:25:22, position 1, 238705, 0.0, , 
11:25:27, position 1, 640208, 0.0, , 
11:25:32, position 1, -183809, 0.0, , 
11:25:37, position 1, -113011, 0.0, , 
11:25:42, position 1, -209838, 0.0, , 
11:25:47, position 1, -98568, 0.0, , 
11:25:52, position 1, 48911, 0.0, , 
11:25:57, position 1, 171667, 0.0, , 
11:26:02, position 1, 335060, 0.0, , 
11:26:07, position 1, 413389, 0.0, , 
11:26:12, position 1, -23347, 0.0, , 
11:26:17, position 1, -2027, 0.0, , 
11:26:22, position 1, -159993, 0.0, , 
11:26:27, position 1, 427003, 0.0, , 
11:26:32, position 1, 50443, 0.0, , 
11:26:37, position 1, -224445, 0.0, , 
11:26:42, position 1, 7122, 0.0, , 
11:26:47, position 1, -186128, 0.0, , 
11:26:52, position 1, -12732, 0.0, , 
11:26:57, position 1, 90620, 0.0, , 
11:27:02, position 1, 280500, 0.0, , 
11:27:07, position 1, 396944, 0.0, , 
11:27:12, position 1, 13966, 0.0, , 
11:27:17, position 1, 26799, 0.0, , 
11:27:22, position 1, -18844, 0.0, , 
11:27:27, position 1, 238705, 0.0, , 
11:27:32, position 1, 640208, 0.0, , 
11:27:37, position 1, -183809, 0.0, , 
11:27:42, position 1, -113011, 0.0, , 
11:34:02, position 1, -209838, 0.0, , 
11:34:07, position 1, -98568, 0.0, , 
11:34:12, position 1, 48911, 0.0, , 
11:34:17, position 1, 171667, 0.0, , 
11:34:22, position 1, 335060, 0.0, , 
11:34:27, position 1, 413389, 0.0, , 
11:34:32, position 1, -23347, 0.0, , 
11:34:37, position 1, -2027, 0.0, , 
11:34:42, position 1, -159993, 0.0, , 
11:34:47, position 1, 427003, 0.0, , 
11:34:52, position 1, 50443, 0.0, , 
11:34:57, position 1, -224445, 0.0, , 
11:35:02, position 1, 7122, 0.0, , 
11:35:07, position 1, -186128, 0.0, , 
11:35:12, position 1, -12732, 0.0, , 
11:35:17, position 1, 90620, 0.0, , 
11:35:22, position 1, 280500, 0.0, , 
11:35:27, position 1, 396944, 0.0, , 
11:35:32, position 1, 13966, 0.0, , 
11:35:37, position 1, 26799, 0.0, , 
11:35:42, position 1, -18844, 0.0, , 
11:35:47, position 1, 238705, 0.0, , 
11:35:52, position 1, 640208, 0.0, , 
11:35:57, position 1, -183809, 0.0, , 
11:36:02, position 1, -113011, 0.0, , 
11:36:07, position 1, -209838, 0.0, , 
11:36:12, position 1, -98568, 0.0, , 
11:36:17, position 1, 48911, 0.0, , 
11:36:22, position 1, 171667, 0.0, , 
11:36:27, position 1, 335060, 0.0, , 
11:36:32, position 1, 413389, 0.0, , 
11:36:37, position 1, -23347, 0.0, , 
11:36:42, position 1, -2027, 0.0, , 
11:36:47, position 1, -159993, 0.0, , 
11:36:52, position 1, 427003, 0.0, , 
11:36:57, position 1, 50443, 0.0, , 
11:37:02, position 1, -224445, 0.0, , 
11:37:07, position 1, 7122, 0.0, , 
11:37:12, position 1, -186128, 0.0, , 
11:37:17, position 1, -12732, 0.0, , 
11:37:22, position 1, 90620, 0.0, , 
11:37:27, position 1, 280500, 0.0, , 
11:37:32, position 1, 396944, 0.0, , 
11:37:37, position 1, 13966, 0.0, , 
11:37:42, position 1, 26799, 0.0, , 
11:37:47, position 1, -18844, 0.0, , 
11:37:52, position 1, 238705, 0.0, , 
11:37:57, position 1, 640208, 0.0, , 
11:38:02, position 1, -183809, 0.0, , 
11:38:07, position 1, -113011, 0.0, , 
11:38:12, position 1, -209838, 0.0, , 
11:38:17, position 1, -98568, 0.0, , 
11:38:22, position 1, 48911, 0.0, , 
11:38:27, position 1, 171667, 0.0, , 
11:38:32, position 1, 335060, 0.0, , 
11:38:37, position 1, 413389, 0.0, , 
11:38:42, position 1, -23347, 0.0, , 
11:38:47, position 1, -2027, 0.0, , 
11:38:52, position 1, -159993, 0.0, , 
11:38:57, position 1, 427003, 0.0, , 
11:39:02, position 1, 50443, 0.0, , 
11:39:07, position 1, -224445, 0.0, , 
11:39:12, position 1, 7122, 0.0, , 
11:39:17, position 1, -186128, 0.0, , 
11:39:22, position 1, -12732, 0.0, , 
11:39:27, position 1, 90620, 0.0, , 
11:39:32, position 1, 280500, 0.0, , 
11:39:37, position 1, 396944, 0.0, , 
11:39:42, position 1, 13966, 0.0, , 
11:39:47, position 1, 26799, 0.0, , 
11:39:52, position 1, -18844, 0.0, , 
11:39:57, position 1, 238705, 0.0, , 
11:40:02, position 1, 640208, 0.0, , 
11:40:07, position 1, -183809, 0.0, , 
11:40:12, position 1, -113011, 0.0, , 
11:40:17, position 1, -209838, 0.0, , 
, position 2, , , , 
, position 2, , , , 
, position 2, , , , 
, position 2, , , , 
, position 2, , , , 
16:52:55, position 2, 20, , , 
16:53:01, position 2, 30, , , 
16:53:06, position 2, 40, , , 
16:53:11, position 2, 50, , , 
16:53:16, position 2, 60, , , 
16:53:21, position 2, 70, , , 
16:53:26, position 2, 80, , , 
16:53:31, position 2, 90, , , 
16:53:37, position 2, 100, , , 
16:53:42, position 2, 110, , , 
16:53:47, position 2, 70, , , 
16:53:52, position 2, 130, , , 
16:53:57, position 2, 190, , , 
16:54:02, position 2, 250, , , 
16:54:07, position 2, 310, , , 
16:54:12, position 2, 370, , , 
16:54:18, position 2, 430, , , 
16:54:23, position 2, 490, , , 
16:54:28, position 2, 550, , , 
16:54:33, position 2, 610, , , 
16:54:38, position 2, 670, , , 
16:54:43, position 2, 730, , , 
16:54:48, position 2, 790, , , 
16:54:53, position 2, 850, , , 
16:54:59, position 2, 910, , , 
16:55:04, position 2, 70, , , 
16:55:09, position 2, 130, , , 
16:55:14, position 2, 190, , , 
16:55:19, position 2, 250, , , 
16:55:24, position 2, 310, , , 
16:55:29, position 2, 370, , , 
16:55:34, position 2, 430, , , 
16:55:39, position 2, 490, , , 
16:55:44, position 2, 550, , , 
16:55:49, position 2, 610, , , 
16:55:55, position 2, 670, , , 
16:56:00, position 2, 730, , , 
16:56:05, position 2, 790, , , 
16:56:10, position 2, 850, , , 
16:56:15, position 2, 910, , , 
16:56:20, position 2, 70, , , 
16:56:25, position 2, 130, , , 
16:56:31, position 2, 190, , , 
16:56:36, position 2, 250, , , 
16:56:41, position 2, 310, , , 
16:56:46, position 2, 370, , , 
16:56:51, position 2, 430, , , 
16:56:56, position 2, 490, , , 
16:57:01, position 2, 550, , , 
16:57:06, position 2, 610, , , 
16:57:11, position 2, 670, , , 
16:57:17, position 2, 730, , , 
16:57:22, position 2, 790, , , 
16:57:27, position 2, 850, , , 
16:57:32, position 2, 910, , , 
16:57:37, position 2, 70, , , 
16:57:42, position 2, 130, , , 
16:57:47, position 2, 190, , , 
16:57:53, position 2, 250, , , 
16:57:58, position 2, 310, , , 
16:58:03, position 2, 370, , , 
16:58:08, position 2, 430, , , 
16:58:13, position 2, 490, , , 
16:58:18, position 2, 550, , , 
16:58:23, position 2, 610, , , 
16:58:28, position 2, 670, , , 
16:58:33, position 2, 730, , , 
16:58:38, position 2, 790, , , 
16:58:44, position 2, 850, , , 
16:58:49, position 2, 910, , , 
16:58:54, position 2, 70, , , 
16:58:59, position 2, 130, , , 
16:59:04, position 2, 190, , , 
16:59:09, position 2, 250, , , 
16:59:14, position 2, 310, , , 
16:59:19, position 2, 370, , , 
16:59:24, position 2, 430, , , 
16:59:29, position 2, 490, , , 
16:59:34, position 2, 550, , , 
16:59:40, position 2, 610, , , 
16:59:45, position 2, 670, , , 
16:59:50, position 2, 730, , , 
16:59:55, position 2, 790, , , 
17:00:00, position 2, 850, , , 
17:00:05, position 2, 910, , , 
17:00:10, position 2, 70, , , 
17:00:15, position 2, 130, , , 
17:00:20, position 2, 190, , , 
17:00:26, position 2, 250, , , 
17:00:31, position 2, 310, , , 
17:00:36, position 2, 370, , , 
17:00:41, position 2, 430, , , 
17:00:46, position 2, 490, , , 
17:00:51, position 2, 550, , , 
17:00:57, position 2, 610, , , 
17:01:02, position 2, 670, , , 
17:01:07, position 2, 730, , , 
17:01:12, position 2, 790, , , 
17:01:17, position 2, 850, , , 
17:01:22, position 2, 910, , , 
17:01:27, position 2, 70, , , 
17:01:32, position 2, 130, , , 
17:01:37, position 2, 190, , , 
17:01:43, position 2, 250, , , 
17:01:48, position 2, 310, , , 
17:01:53, position 2, 370, , , 
17:01:58, position 2, 430, , , 
17:02:03, position 2, 490, , , 
17:02:08, position 2, 550, , , 
17:02:14, position 2, 610, , , 
17:02:19, position 2, 670, , , 
17:02:24, position 2, 730, , , 
17:02:29, position 2, 790, , , 
17:02:34, position 2, 850, , , 
17:02:39, position 2, 910, , , 
17:02:44, position 2, 70, , , 
17:02:50, position 2, 130, , , 
17:02:55, position 2, 190, , , 
17:03:00, position 2, 250, , , 
17:03:05, position 2, 310, , , 
17:03:10, position 2, 370, , , 
17:03:15, position 2, 430, , , 
17:03:20, position 2, 490, , , 
17:03:25, position 2, 550, , , 
17:03:30, position 2, 610, , , 
17:03:35, position 2, 670, , , 
17:03:40, position 2, 730, , , 
17:03:46, position 2, 790, , , 
17:03:51, position 2, 850, , , 
17:03:56, position 2, 910, , , 
17:04:01, position 2, 70, , , 
17:04:06, position 2, 130, , , 
17:04:12, position 2, 190, , , 
17:04:17, position 2, 250, , , 
17:04:22, position 2, 310, , , 
17:04:27, position 2, 370, , , 
17:04:32, position 2, 430, , , 
17:04:37, position 2, 490, , , 
17:04:42, position 2, 550, , , 
17:04:48, position 2, 610, , , 
17:04:53, position 2, 670, , , 
17:04:58, position 2, 730, , , 
17:05:09, position 2, 70, , , 
17:05:14, position 2, 130, , , 
17:05:19, position 2, 190, , , 
17:05:24, position 2, 250, , , 
17:05:30, position 2, 310, , , 
17:05:35, position 2, 370, , , 
17:05:40, position 2, 430, , , 
17:05:45, position 2, 490, , , 
17:05:50, position 2, 550, , , 
17:05:55, position 2, 610, , , 
17:06:00, position 2, 670, , , 
17:06:05, position 2, 730, , , 
17:06:10, position 2, 790, , , 
17:06:15, position 2, 850, , , 
17:06:20, position 2, 910, , , 
17:06:25, position 2, 70, , , 
17:06:30, position 2, 130, , , 
17:06:36, position 2, 190, , , 
17:06:41, position 2, 250, , , 
17:06:46, position 2, 310, , , 
17:06:51, position 2, 370, , , 
17:06:56, position 2, 430, , , 
17:07:01, position 2, 490, , , 
17:07:06, position 2, 550, , , 
17:07:11, position 2, 610, , , 
17:07:16, position 2, 670, , , 
17:07:21, position 2, 730, , , 
17:07:26, position 2, 790, , , 
17:07:31, position 2, 850, , , 
17:07:36, position 2, 910, , , 
17:07:41, position 2, 70, , , 
17:07:47, position 2, 130, , , 
17:07:52, position 2, 190, , , 
17:07:57, position 2, 250, , , 
17:08:02, position 2, 310, , , 
17:08:07, position 2, 370, , , 
17:08:12, position 2, 430, , , 
17:08:17, position 2, 490, , , 
17:08:22, position 2, 550, , , 
17:08:28, position 2, 610, , , 
17:08:33, position 2, 670, , , 
17:08:38, position 2, 730, , , 
17:08:43, position 2, 790, , , 
17:08:48, position 2, 850, , , 
17:08:53, position 2, 910, , , 
17:08:58, position 2, 70, , , 
17:09:04, position 2, 130, , , 
17:09:09, position 2, 190, , , 
17:09:14, position 2, 250, , , 
17:09:19, position 2, 310, , , 
17:09:24, position 2, 370, , , 
17:09:29, position 2, 430, , , 
17:09:34, position 2, 490, , , 
17:09:39, position 2, 550, , , 
17:09:44, position 2, 610, , , 
17:09:50, position 2, 670, , , 
17:09:58, position 2, 70, , , 
17:10:03, position 2, 130, , , 
17:10:08, position 2, 190, , , 
17:10:13, position 2, 250, , , 
17:10:18, position 2, 310, , , 
17:10:23, position 2, 370, , , 
17:10:29, position 2, 430, , , 
17:10:34, position 2, 490, , , 
17:10:39, position 2, 550, , , 
17:10:44, position 2, 610, , , 
17:10:49, position 2, 670, , , 
17:10:54, position 2, 730, , , 
17:10:59, position 2, 790, , , 
17:11:04, position 2, 850, , , 
17:11:09, position 2, 910, , , 
17:11:14, position 2, 70, , , 
17:11:19, position 2, 130, , , 
17:11:24, position 2, 190, , , 
17:11:29, position 2, 250, , , 
17:11:35, position 2, 310, , , 
17:11:40, position 2, 370, , , 
17:11:45, position 2, 430, , , 
17:11:50, position 2, 490, , , 
17:11:55, position 2, 550, , , 
17:12:00, position 2, 610, , , 
17:12:05, position 2, 670, , , 
17:12:10, position 2, 730, , , 
17:12:15, position 2, 790, , , 
17:12:20, position 2, 850, , , 
17:12:25, position 2, 910, , , 
17:12:30, position 2, 70, , , 
17:12:35, position 2, 130, , , 
17:12:40, position 2, 190, , , 
17:12:46, position 2, 250, , , 
17:12:51, position 2, 310, , , 
17:12:56, position 2, 370, , , 
17:13:01, position 2, 430, , , 
17:13:06, position 2, 490, , , 
17:13:11, position 2, 550, , , 
17:13:16, position 2, 610, , , 
17:13:21, position 2, 670, , , 
17:13:26, position 2, 730, , , 
17:13:31, position 2, 790, , , 
17:13:36, position 2, 850, , , 
17:13:41, position 2, 910, , , 
17:13:46, position 2, 70, , , 
17:13:51, position 2, 130, , , 
17:13:56, position 2, 190, , , 
17:14:02, position 2, 250, , , 
17:14:07, position 2, 310, , , 
17:14:12, position 2, 370, , , 
17:14:17, position 2, 430, , , 
17:14:22, position 2, 490, , , 
17:14:27, position 2, 550, , , 
17:14:32, position 2, 610, , , 
17:14:37, position 2, 670, , , 
17:14:42, position 2, 730, , , 
17:14:47, position 2, 790, , , 
17:14:52, position 2, 850, , , 
17:14:57, position 2, 910, , , 
17:15:02, position 2, 70, , , 
17:15:07, position 2, 130, , , 
17:15:13, position 2, 190, , , 
17:15:18, position 2, 250, , , 
17:15:23, position 2, 310, , , 
17:15:28, position 2, 370, , , 
17:15:33, position 2, 430, , , 
17:15:38, position 2, 490, , , 
17:15:43, position 2, 550, , , 
17:15:48, position 2, 610, , , 
17:15:53, position 2, 670, , , 
17:15:59, position 2, 730, , , 
17:16:04, position 2, 790, , , 
17:16:09, position 2, 850, , , 
17:16:14, position 2, 910, , , 
17:16:19, position 2, 70, , , 
17:16:24, position 2, 130, , , 
17:16:29, position 2, 190, , , 
17:16:34, position 2, 250, , , 
17:16:39, position 2, 310, , , 
17:16:44, position 2, 370, , , 
17:16:50, position 2, 430, , , 
17:16:55, position 2, 490, , , 
17:17:00, position 2, 550, , , 
17:17:05, position 2, 610, , , 
17:17:10, position 2, 670, , , 
17:17:15, position 2, 730, , , 
17:17:20, position 2, 790, , , 
17:17:26, position 2, 850, , , 
17:17:36, position 2, 70, , , 
17:17:41, position 2, 130, , , 
17:17:46, position 2, 190, , , 
17:17:51, position 2, 250, , , 
17:17:56, position 2, 310, , , 
17:18:01, position 2, 370, , , 
17:18:06, position 2, 430, , , 
17:18:11, position 2, 490, , , 
17:18:17, position 2, 550, , , 
17:18:22, position 2, 610, , , 
17:18:27, position 2, 670, , , 
17:18:32, position 2, 730, , , 
17:18:37, position 2, 790, , , 
17:18:42, position 2, 850, , , 
17:18:47, position 2, 910, , , 
17:18:52, position 2, 70, , , 
17:18:57, position 2, 130, , , 
17:19:02, position 2, 190, , , 
17:19:07, position 2, 250, , , 
17:19:12, position 2, 310, , , 
17:19:17, position 2, 370, , , 
17:19:23, position 2, 430, , , 
17:19:28, position 2, 490, , , 
17:19:33, position 2, 550, , , 
17:19:38, position 2, 610, , , 
17:19:43, position 2, 670, , , 
17:19:48, position 2, 730, , , 
17:19:53, position 2, 790, , , 
17:19:58, position 2, 850, , , 
17:20:03, position 2, 910, , , 
17:20:08, position 2, 70, , , 
17:20:13, position 2, 130, , , 
17:20:18, position 2, 190, , , 
17:20:23, position 2, 250, , , 
17:20:28, position 2, 310, , , 
17:20:34, position 2, 370, , , 
17:20:39, position 2, 430, , , 
17:20:44, position 2, 490, , , 
17:20:49, position 2, 550, , , 
17:21:23, position 2, 70, , , 
17:21:28, position 2, 130, , , 
17:21:33, position 2, 190, , , 
17:21:38, position 2, 250, , , 
17:21:43, position 2, 310, , , 
17:21:48, position 2, 370, , , 
17:21:53, position 2, 430, , , 
17:21:58, position 2, 490, , , 
17:22:03, position 2, 550, , , 
17:22:09, position 2, 610, , , 
17:22:14, position 2, 670, , , 
17:22:19, position 2, 730, , , 
17:22:24, position 2, 790, , , 
17:22:29, position 2, 850, , , 
17:22:34, position 2, 910, , , 
17:22:39, position 2, 70, , , 
17:22:44, position 2, 130, , , 
17:22:50, position 2, 190, , , 
17:22:55, position 2, 250, , , 
17:23:00, position 2, 310, , , 
17:23:05, position 2, 370, , , 
17:23:10, position 2, 430, , , 
17:23:15, position 2, 490, , , 
17:23:20, position 2, 550, , , 
17:23:25, position 2, 610, , , 
17:23:30, position 2, 670, , , 
17:23:35, position 2, 730, , , 
17:23:40, position 2, 790, , , 
17:23:46, position 2, 850, , , 
17:23:51, position 2, 910, , , 
17:23:56, position 2, 70, , , 
17:24:01, position 2, 130, , , 
17:24:06, position 2, 190, , , 
17:24:11, position 2, 250, , , 
17:24:16, position 2, 310, , , 
17:24:21, position 2, 370, , , 
17:24:26, position 2, 430, , , 
17:24:31, position 2, 490, , , 
17:24:36, position 2, 550, , , 
17:24:41, position 2, 610, , , 
17:24:46, position 2, 670, , , 
17:24:52, position 2, 730, , , 
17:24:57, position 2, 790, , , 
17:25:02, position 2, 850, , , 
17:25:07, position 2, 910, , , 
17:25:12, position 2, 70, , , 
17:25:17, position 2, 130, , , 
17:25:22, position 2, 190, , , 
17:25:27, position 2, 250, , , 
17:25:32, position 2, 310, , , 
17:25:37, position 2, 370, , , 
17:25:42, position 2, 430, , , 
17:25:47, position 2, 490, , , 
17:25:53, position 2, 550, , , 
17:25:58, position 2, 610, , , 
17:26:03, position 2, 670, , , 
17:26:08, position 2, 730, , , 
17:26:13, position 2, 790, , , 
17:26:18, position 2, 850, , , 
17:26:23, position 2, 910, , , 
17:26:28, position 2, 70, , , 
17:26:33, position 2, 130, , , 
17:26:38, position 2, 190, , , 
17:26:43, position 2, 250, , , 
17:26:49, position 2, 310, , , 
17:26:54, position 2, 370, , , 
17:26:59, position 2, 430, , , 
17:27:04, position 2, 490, , , 
17:27:09, position 2, 550, , , 
17:27:14, position 2, 610, , , 
17:27:19, position 2, 670, , , 
17:27:24, position 2, 730, , , 
17:27:29, position 2, 790, , , 
17:27:34, position 2, 850, , , 
17:27:40, position 2, 910, , , 
17:27:45, position 2, 70, , , 
17:27:50, position 2, 130, , , 
17:27:55, position 2, 190, , , 
17:28:00, position 2, 250, , , 
17:28:05, position 2, 310, , , 
17:28:10, position 2, 370, , , 
17:28:15, position 2, 430, , , 
17:28:20, position 2, 490, , , 
17:28:25, position 2, 550, , , 
17:28:30, position 2, 610, , , 
17:28:35, position 2, 670, , , 
17:28:40, position 2, 730, , , 
17:28:45, position 2, 790, , , 
17:28:51, position 2, 850, , , 
17:31:16, position 2, 70, , , 
17:31:21, position 2, 130, , , 
17:31:26, position 2, 190, , , 
17:31:31, position 2, 250, , , 
17:31:37, position 2, 310, , , 
17:31:42, position 2, 370, , , 
17:31:47, position 2, 430, , , 
17:31:52, position 2, 490, , , 
17:31:57, position 2, 550, , , 
17:32:02, position 2, 610, , , 
17:32:07, position 2, 670, , , 
17:32:12, position 2, 730, , , 
17:32:17, position 2, 790, , , 
17:32:22, position 2, 850, , , 
17:32:27, position 2, 910, , , 
17:32:32, position 2, 70, , , 
17:32:38, position 2, 130, , , 
17:32:43, position 2, 190, , , 
17:32:48, position 2, 250, , , 
17:32:53, position 2, 310, , , 
17:32:58, position 2, 370, , , 
17:33:03, position 2, 430, , , 
17:33:08, position 2, 490, , , 
17:33:13, position 2, 550, , , 
17:33:18, position 2, 610, , , 
17:33:23, position 2, 670, , , 
17:33:28, position 2, 730, , , 
17:33:33, position 2, 790, , , 
17:33:38, position 2, 850, , , 
17:33:43, position 2, 910, , , 
17:33:49, position 2, 70, , , 
17:33:54, position 2, 130, , , 
17:34:29, position 2, 70, , , 
17:34:35, position 2, 130, , , 
17:34:40, position 2, 190, , , 
17:34:45, position 2, 250, , , 
17:34:50, position 2, 310, , , 
17:34:55, position 2, 370, , , 
17:35:00, position 2, 430, , , 
17:35:05, position 2, 490, , , 
17:35:10, position 2, 550, , , 
17:35:15, position 2, 610, , , 
17:35:20, position 2, 670, , , 
17:35:25, position 2, 730, , , 
17:35:31, position 2, 790, , , 
17:35:36, position 2, 850, , , 
17:35:41, position 2, 910, , , 
17:35:46, position 2, 70, , , 
17:35:51, position 2, 130, , , 
17:35:56, position 2, 190, , , 
17:36:01, position 2, 250, , , 
17:36:06, position 2, 310, , , 
17:36:11, position 2, 370, , , 
17:36:17, position 2, 430, , , 
17:36:22, position 2, 490, , , 
17:36:27, position 2, 550, , , 
17:36:32, position 2, 610, , , 
17:36:37, position 2, 670, , , 
17:36:42, position 2, 730, , , 
17:36:47, position 2, 790, , , 
17:36:52, position 2, 850, , , 
17:36:57, position 2, 910, , , 
17:37:02, position 2, 70, , , 
17:37:07, position 2, 130, , , 
17:37:12, position 2, 190, , , 
17:37:18, position 2, 250, , , 
17:37:23, position 2, 310, , , 
17:37:28, position 2, 370, , , 
17:37:33, position 2, 430, , , 
17:37:38, position 2, 490, , , 
17:37:43, position 2, 550, , , 
17:37:48, position 2, 610, , , 
17:37:53, position 2, 670, , , 
17:37:58, position 2, 730, , , 
17:38:03, position 2, 790, , , 
17:38:08, position 2, 850, , , 
17:38:13, position 2, 910, , , 
17:38:19, position 2, 70, , , 
17:38:24, position 2, 130, , , 
17:38:29, position 2, 190, , , 
17:38:34, position 2, 250, , , 
17:38:39, position 2, 310, , , 
17:38:44, position 2, 370, , , 
17:38:49, position 2, 430, , , 
17:38:54, position 2, 490, , , 
17:38:59, position 2, 550, , , 
17:40:03, position 2, 70, , , 
17:40:08, position 2, 130, , , 
17:40:13, position 2, 190, , , 
17:40:18, position 2, 250, , , 
17:40:23, position 2, 310, , , 
17:40:28, position 2, 370, , , 
17:40:33, position 2, 430, , , 
17:40:38, position 2, 490, , , 
17:40:43, position 2, 550, , , 
17:40:48, position 2, 610, , , 
17:40:54, position 2, 670, , , 
17:40:59, position 2, 730, , , 
17:41:04, position 2, 790, , , 
17:41:09, position 2, 850, , , 
17:41:14, position 2, 910, , , 
17:41:19, position 2, 70, , , 
17:41:24, position 2, 130, , , 
17:41:29, position 2, 190, , , 
17:41:34, position 2, 250, , , 
17:41:39, position 2, 310, , , 
17:41:44, position 2, 370, , , 
17:41:49, position 2, 430, , , 
17:41:55, position 2, 490, , , 
17:42:00, position 2, 550, , , 
17:42:05, position 2, 610, , , 
17:42:10, position 2, 670, , , 
17:42:15, position 2, 730, , , 
17:42:20, position 2, 790, , , 
17:42:25, position 2, 850, , , 
17:42:30, position 2, 910, , , 
17:42:35, position 2, 70, , , 
17:42:40, position 2, 130, , , 
17:42:45, position 2, 190, , , 
17:42:50, position 2, 250, , , 
17:42:55, position 2, 310, , , 
17:43:01, position 2, 370, , , 
17:43:06, position 2, 430, , , 
17:43:11, position 2, 490, , , 
17:43:16, position 2, 550, , , 
17:43:21, position 2, 610, , , 
17:43:26, position 2, 670, , , 
17:43:31, position 2, 730, , , 
17:43:36, position 2, 790, , , 
17:43:41, position 2, 850, , , 
17:43:52, position 2, 70, , , 
17:43:57, position 2, 130, , , 
17:44:02, position 2, 190, , , 
17:44:07, position 2, 250, , , 
17:44:12, position 2, 310, , , 
17:44:18, position 2, 370, , , 
17:44:23, position 2, 430, , , 
17:44:35, position 2, 70, , , 
17:44:40, position 2, 130, , , 
17:44:45, position 2, 190, , , 
17:44:50, position 2, 250, , , 
17:44:55, position 2, 310, , , 
17:45:00, position 2, 370, , , 
17:45:05, position 2, 430, , , 
17:45:10, position 2, 490, , , 
17:45:16, position 2, 550, , , 
17:45:21, position 2, 610, , , 
17:45:26, position 2, 670, , , 
17:45:31, position 2, 730, , , 
17:45:36, position 2, 790, , , 
17:45:41, position 2, 850, , , 
17:45:46, position 2, 910, , , 
17:45:51, position 2, 70, , , 
17:45:56, position 2, 130, , , 
17:46:01, position 2, 190, , , 
17:46:06, position 2, 250, , , 
17:46:12, position 2, 310, , , 
17:46:17, position 2, 370, , , 
17:46:22, position 2, 430, , , 
17:46:27, position 2, 490, , , 
17:46:32, position 2, 550, , , 
17:46:37, position 2, 610, , , 
17:46:42, position 2, 670, , , 
17:46:47, position 2, 730, , , 
17:46:52, position 2, 790, , , 
17:46:57, position 2, 850, , , 
17:47:02, position 2, 910, , , 
17:47:08, position 2, 70, , , 
17:47:13, position 2, 130, , , 
17:47:18, position 2, 190, , , 
17:47:23, position 2, 250, , , 
17:47:28, position 2, 310, , , 
17:47:33, position 2, 370, , , 
17:48:36, position 2, 70, , , 
17:48:41, position 2, 130, , , 
17:48:47, position 2, 190, , , 
17:48:52, position 2, 250, , , 
17:48:57, position 2, 310, , , 
17:49:02, position 2, 370, , , 
17:49:07, position 2, 430, , , 
17:49:12, position 2, 490, , , 
17:49:17, position 2, 550, , , 
17:49:22, position 2, 610, , , 
17:49:27, position 2, 670, , , 
17:49:32, position 2, 730, , , 
17:49:37, position 2, 790, , , 
17:49:42, position 2, 850, , , 
17:49:48, position 2, 910, , , 
17:49:53, position 2, 70, , , 
17:49:58, position 2, 130, , , 
17:50:03, position 2, 190, , , 
17:50:08, position 2, 250, , , 
17:50:13, position 2, 310, , , 
17:50:18, position 2, 370, , , 
17:50:23, position 2, 430, , , 
17:50:52, position 2, 70, , , 
17:50:57, position 2, 130, , , 
17:51:02, position 2, 190, , , 
17:51:07, position 2, 250, , , 
17:51:12, position 2, 310, , , 
17:51:18, position 2, 370, , , 
17:51:23, position 2, 430, , , 
17:51:28, position 2, 490, , , 
17:51:33, position 2, 550, , , 
17:51:38, position 2, 610, , , 
17:51:43, position 2, 670, , , 
17:51:48, position 2, 730, , , 
17:51:53, position 2, 790, , , 
17:51:58, position 2, 850, , , 
17:52:03, position 2, 910, , , 
17:52:09, position 2, 70, , , 
17:52:14, position 2, 130, , , 
17:52:19, position 2, 190, , , 
17:52:24, position 2, 250, , , 
17:52:29, position 2, 310, , , 
17:52:34, position 2, 370, , , 
17:52:39, position 2, 430, , , 
17:52:44, position 2, 490, , , 
17:53:45, position 2, 70, , , 
17:53:50, position 2, 130, , , 
17:53:55, position 2, 190, , , 
17:54:00, position 2, 250, , , 
17:54:05, position 2, 310, , , 
17:54:10, position 2, 370, , , 
17:54:15, position 2, 430, , , 
17:54:20, position 2, 490, , , 
17:54:26, position 2, 550, , , 
17:54:31, position 2, 610, , , 
17:54:36, position 2, 670, , , 
17:54:41, position 2, 730, , , 
17:54:46, position 2, 790, , , 
17:54:51, position 2, 850, , , 
17:54:56, position 2, 910, , , 
17:55:01, position 2, 70, , , 
17:55:06, position 2, 130, , , 
17:55:11, position 2, 190, , , 
17:55:17, position 2, 250, , , 
17:55:22, position 2, 310, , , 
17:55:27, position 2, 370, , , 
17:55:32, position 2, 430, , , 
17:55:41, position 2, 70, , , 
17:55:46, position 2, 130, , , 
