time, device, OryConc, CPUTemp, SensorTemp, 
15:09:36, position 1, -209838, 0.0, , 
15:09:41, position 1, -98568, 0.0, , 
15:09:46, position 1, 48911, 0.0, , 
15:09:51, position 1, 171667, 0.0, , 
15:09:56, position 1, 335060, 0.0, , 
15:10:01, position 1, 413389, 0.0, , 
15:10:06, position 1, -23347, 0.0, , 
15:10:11, position 1, -2027, 0.0, , 
15:10:16, position 1, -159993, 0.0, , 
15:10:21, position 1, 427003, 0.0, , 
15:10:26, position 1, 50443, 0.0, , 
15:10:31, position 1, -224445, 0.0, , 
15:10:36, position 1, 7122, 0.0, , 
15:10:41, position 1, -186128, 0.0, , 
15:10:46, position 1, -12732, 0.0, , 
15:10:51, position 1, 90620, 0.0, , 
15:10:56, position 1, 280500, 0.0, , 
15:11:01, position 1, 396944, 0.0, , 
15:11:56, position 1, 171667, 0.0, , 
15:12:01, position 1, 335060, 0.0, , 
15:12:06, position 1, 413389, 0.0, , 
15:12:11, position 1, -23347, 0.0, , 
15:12:16, position 1, -2027, 0.0, , 
15:12:21, position 1, -159993, 0.0, , 
15:12:26, position 1, 427003, 0.0, , 
15:12:31, position 1, 50443, 0.0, , 
15:12:36, position 1, -224445, 0.0, , 
15:12:41, position 1, 7122, 0.0, , 
15:12:46, position 1, -186128, 0.0, , 
15:12:51, position 1, -12732, 0.0, , 
15:12:56, position 1, 90620, 0.0, , 
15:13:01, position 1, 280500, 0.0, , 
15:13:06, position 1, 396944, 0.0, , 
15:13:11, position 1, 13966, 0.0, , 
15:13:16, position 1, 26799, 0.0, , 
15:13:21, position 1, -18844, 0.0, , 
15:13:26, position 1, 238705, 0.0, , 
15:13:31, position 1, 640208, 0.0, , 
15:13:36, position 1, -183809, 0.0, , 
15:13:41, position 1, -113011, 0.0, , 
15:13:46, position 1, -209838, 0.0, , 
15:13:51, position 1, -98568, 0.0, , 
15:13:56, position 1, 48911, 0.0, , 
15:14:01, position 1, 171667, 0.0, , 
15:14:06, position 1, 335060, 0.0, , 
15:14:11, position 1, 413389, 0.0, , 
15:14:16, position 1, -23347, 0.0, , 
15:14:26, position 1, -159993, 0.0, , 
15:14:31, position 1, 427003, 0.0, , 
15:14:36, position 1, 50443, 0.0, , 
15:14:41, position 1, -224445, 0.0, , 
15:14:46, position 1, 7122, 0.0, , 
15:14:51, position 1, -186128, 0.0, , 
15:14:56, position 1, -12732, 0.0, , 
15:15:01, position 1, 90620, 0.0, , 
15:15:06, position 1, 280500, 0.0, , 
15:15:11, position 1, 396944, 0.0, , 
15:15:16, position 1, 13966, 0.0, , 
15:15:21, position 1, 26799, 0.0, , 
15:15:26, position 1, -18844, 0.0, , 
15:15:31, position 1, 238705, 0.0, , 
15:15:36, position 1, 640208, 0.0, , 
15:15:41, position 1, -183809, 0.0, , 
15:15:46, position 1, -113011, 0.0, , 
15:16:01, position 1, 48911, 0.0, , 
15:16:06, position 1, 171667, 0.0, , 
15:16:11, position 1, 335060, 0.0, , 
15:16:16, position 1, 413389, 0.0, , 
15:16:21, position 1, -23347, 0.0, , 
15:16:26, position 1, -2027, 0.0, , 
15:16:31, position 1, -159993, 0.0, , 
15:16:36, position 1, 427003, 0.0, , 
15:16:41, position 1, 50443, 0.0, , 
15:16:46, position 1, -224445, 0.0, , 
15:16:51, position 1, 7122, 0.0, , 
15:16:56, position 1, -186128, 0.0, , 
15:17:01, position 1, -12732, 0.0, , 
15:17:06, position 1, 90620, 0.0, , 
15:17:11, position 1, 280500, 0.0, , 
15:17:16, position 1, 396944, 0.0, , 
15:17:21, position 1, 13966, 0.0, , 
15:17:26, position 1, 26799, 0.0, , 
15:17:31, position 1, -18844, 0.0, , 
15:17:36, position 1, 238705, 0.0, , 
15:17:41, position 1, 640208, 0.0, , 
15:17:46, position 1, -183809, 0.0, , 
15:17:51, position 1, -113011, 0.0, , 
15:17:56, position 1, -209838, 0.0, , 
15:18:01, position 1, -98568, 0.0, , 
15:18:06, position 1, 48911, 0.0, , 
15:18:11, position 1, 171667, 0.0, , 
15:18:16, position 1, 335060, 0.0, , 
15:18:21, position 1, 413389, 0.0, , 
15:18:26, position 1, -23347, 0.0, , 
15:18:31, position 1, -2027, 0.0, , 
15:18:36, position 1, -159993, 0.0, , 
15:18:41, position 1, 427003, 0.0, , 
15:18:46, position 1, 50443, 0.0, , 
15:18:51, position 1, -224445, 0.0, , 
15:18:56, position 1, 7122, 0.0, , 
15:19:01, position 1, -186128, 0.0, , 
15:19:06, position 1, -12732, 0.0, , 
15:19:11, position 1, 90620, 0.0, , 
15:19:16, position 1, 280500, 0.0, , 
15:19:21, position 1, 396944, 0.0, , 
15:19:26, position 1, 13966, 0.0, , 
15:19:31, position 1, 26799, 0.0, , 
15:19:36, position 1, -18844, 0.0, , 
15:19:41, position 1, 238705, 0.0, , 
15:19:46, position 1, 640208, 0.0, , 
15:19:51, position 1, -183809, 0.0, , 
15:19:56, position 1, -113011, 0.0, , 
15:20:01, position 1, -209838, 0.0, , 
15:20:06, position 1, -98568, 0.0, , 
15:20:11, position 1, 48911, 0.0, , 
15:20:16, position 1, 171667, 0.0, , 
15:20:21, position 1, 335060, 0.0, , 
15:24:21, position 1, 48911, 0.0, , 
15:24:26, position 1, 171667, 0.0, , 
15:24:31, position 1, 335060, 0.0, , 
15:24:36, position 1, 413389, 0.0, , 
15:24:41, position 1, -23347, 0.0, , 
15:24:46, position 1, -2027, 0.0, , 
15:24:51, position 1, -159993, 0.0, , 
15:24:56, position 1, 427003, 0.0, , 
15:25:01, position 1, 50443, 0.0, , 
15:25:06, position 1, -224445, 0.0, , 
15:25:11, position 1, 7122, 0.0, , 
15:25:16, position 1, -186128, 0.0, , 
15:25:21, position 1, -12732, 0.0, , 
15:25:26, position 1, 90620, 0.0, , 
15:25:31, position 1, 280500, 0.0, , 
15:25:36, position 1, 396944, 0.0, , 
15:25:41, position 1, 13966, 0.0, , 
15:25:46, position 1, 26799, 0.0, , 
15:25:51, position 1, -18844, 0.0, , 
15:25:56, position 1, 238705, 0.0, , 
15:26:01, position 1, 640208, 0.0, , 
15:26:06, position 1, -183809, 0.0, , 
15:26:11, position 1, -113011, 0.0, , 
15:26:16, position 1, -209838, 0.0, , 
15:26:21, position 1, -98568, 0.0, , 
15:26:26, position 1, 48911, 0.0, , 
15:26:31, position 1, 171667, 0.0, , 
15:26:36, position 1, 335060, 0.0, , 
15:26:41, position 1, 413389, 0.0, , 
15:26:46, position 1, -23347, 0.0, , 
15:26:51, position 1, -2027, 0.0, , 
15:26:56, position 1, -159993, 0.0, , 
15:27:01, position 1, 427003, 0.0, , 
15:27:06, position 1, 50443, 0.0, , 
15:27:11, position 1, -224445, 0.0, , 
15:27:16, position 1, 7122, 0.0, , 
15:27:21, position 1, -186128, 0.0, , 
15:27:26, position 1, -12732, 0.0, , 
15:27:31, position 1, 90620, 0.0, , 
15:27:36, position 1, 280500, 0.0, , 
15:27:41, position 1, 396944, 0.0, , 
15:27:46, position 1, 13966, 0.0, , 
15:27:51, position 1, 26799, 0.0, , 
15:27:56, position 1, -18844, 0.0, , 
15:28:01, position 1, 238705, 0.0, , 
15:28:06, position 1, 640208, 0.0, , 
15:28:11, position 1, -183809, 0.0, , 
15:28:16, position 1, -113011, 0.0, , 
15:28:21, position 1, -209838, 0.0, , 
15:28:26, position 1, -98568, 0.0, , 
15:28:31, position 1, 48911, 0.0, , 
15:28:36, position 1, 171667, 0.0, , 
15:28:41, position 1, 335060, 0.0, , 
15:28:46, position 1, 413389, 0.0, , 
15:28:51, position 1, -23347, 0.0, , 
15:28:56, position 1, -2027, 0.0, , 
15:29:01, position 1, -159993, 0.0, , 
15:29:06, position 1, 427003, 0.0, , 
15:29:11, position 1, 50443, 0.0, , 
15:29:16, position 1, -224445, 0.0, , 
15:29:21, position 1, 7122, 0.0, , 
15:29:26, position 1, -186128, 0.0, , 
15:29:31, position 1, -12732, 0.0, , 
15:29:36, position 1, 90620, 0.0, , 
15:29:41, position 1, 280500, 0.0, , 
15:29:46, position 1, 396944, 0.0, , 
15:29:51, position 1, 13966, 0.0, , 
15:29:56, position 1, 26799, 0.0, , 
15:30:01, position 1, -18844, 0.0, , 
15:30:06, position 1, 238705, 0.0, , 
15:30:11, position 1, 640208, 0.0, , 
15:30:16, position 1, -183809, 0.0, , 
15:30:21, position 1, -113011, 0.0, , 
15:30:26, position 1, -209838, 0.0, , 
15:30:31, position 1, -98568, 0.0, , 
15:30:36, position 1, 48911, 0.0, , 
15:30:41, position 1, 171667, 0.0, , 
15:30:46, position 1, 335060, 0.0, , 
15:30:51, position 1, 413389, 0.0, , 
15:30:56, position 1, -23347, 0.0, , 
15:31:01, position 1, -2027, 0.0, , 
15:31:06, position 1, -159993, 0.0, , 
15:31:11, position 1, 427003, 0.0, , 
15:31:16, position 1, 50443, 0.0, , 
15:31:21, position 1, -224445, 0.0, , 
15:31:26, position 1, 7122, 0.0, , 
15:31:31, position 1, -186128, 0.0, , 
15:31:36, position 1, -12732, 0.0, , 
15:31:41, position 1, 90620, 0.0, , 
15:31:46, position 1, 280500, 0.0, , 
15:31:51, position 1, 396944, 0.0, , 
15:31:56, position 1, 13966, 0.0, , 
15:32:01, position 1, 26799, 0.0, , 
15:32:06, position 1, -18844, 0.0, , 
15:32:11, position 1, 238705, 0.0, , 
15:32:16, position 1, 640208, 0.0, , 
15:32:21, position 1, -183809, 0.0, , 
15:32:26, position 1, -113011, 0.0, , 
15:32:31, position 1, -209838, 0.0, , 
15:32:36, position 1, -98568, 0.0, , 
15:32:41, position 1, 48911, 0.0, , 
15:32:46, position 1, 171667, 0.0, , 
15:32:51, position 1, 335060, 0.0, , 
15:32:56, position 1, 413389, 0.0, , 
15:33:01, position 1, -23347, 0.0, , 
15:33:06, position 1, -2027, 0.0, , 
15:33:11, position 1, -159993, 0.0, , 
15:33:16, position 1, 427003, 0.0, , 
15:33:21, position 1, 50443, 0.0, , 
15:33:26, position 1, -224445, 0.0, , 
15:33:31, position 1, 7122, 0.0, , 
15:33:36, position 1, -186128, 0.0, , 
15:33:41, position 1, -12732, 0.0, , 
15:33:46, position 1, 90620, 0.0, , 
15:33:51, position 1, 280500, 0.0, , 
15:33:56, position 1, 396944, 0.0, , 
15:34:01, position 1, 13966, 0.0, , 
15:34:06, position 1, 26799, 0.0, , 
15:34:11, position 1, -18844, 0.0, , 
15:34:16, position 1, 238705, 0.0, , 
15:34:21, position 1, 640208, 0.0, , 
15:34:26, position 1, -183809, 0.0, , 
15:34:31, position 1, -113011, 0.0, , 
15:34:36, position 1, -209838, 0.0, , 
15:34:41, position 1, -98568, 0.0, , 
15:34:46, position 1, 48911, 0.0, , 
15:34:51, position 1, 171667, 0.0, , 
15:34:56, position 1, 335060, 0.0, , 
15:35:01, position 1, 413389, 0.0, , 
15:35:06, position 1, -23347, 0.0, , 
15:35:11, position 1, -2027, 0.0, , 
15:35:16, position 1, -159993, 0.0, , 
15:35:21, position 1, 427003, 0.0, , 
15:35:26, position 1, 50443, 0.0, , 
15:35:31, position 1, -224445, 0.0, , 
15:35:36, position 1, 7122, 0.0, , 
15:35:41, position 1, -186128, 0.0, , 
15:35:46, position 1, -12732, 0.0, , 
15:35:51, position 1, 90620, 0.0, , 
15:35:56, position 1, 280500, 0.0, , 
15:36:01, position 1, 396944, 0.0, , 
15:36:06, position 1, 13966, 0.0, , 
15:36:11, position 1, 26799, 0.0, , 
15:36:16, position 1, -18844, 0.0, , 
15:36:21, position 1, 238705, 0.0, , 
15:36:26, position 1, 640208, 0.0, , 
15:36:31, position 1, -183809, 0.0, , 
15:36:36, position 1, -113011, 0.0, , 
15:36:41, position 1, -209838, 0.0, , 
15:36:46, position 1, -98568, 0.0, , 
15:36:51, position 1, 48911, 0.0, , 
15:36:56, position 1, 171667, 0.0, , 
15:37:01, position 1, 335060, 0.0, , 
15:37:06, position 1, 413389, 0.0, , 
15:37:11, position 1, -23347, 0.0, , 
15:37:16, position 1, -2027, 0.0, , 
15:37:21, position 1, -159993, 0.0, , 
15:37:26, position 1, 427003, 0.0, , 
15:37:31, position 1, 50443, 0.0, , 
15:37:36, position 1, -224445, 0.0, , 
15:37:41, position 1, 7122, 0.0, , 
15:37:46, position 1, -186128, 0.0, , 
15:37:51, position 1, -12732, 0.0, , 
15:37:56, position 1, 90620, 0.0, , 
15:38:01, position 1, 280500, 0.0, , 
15:38:06, position 1, 396944, 0.0, , 
15:38:11, position 1, 13966, 0.0, , 
15:38:16, position 1, 26799, 0.0, , 
15:38:21, position 1, -18844, 0.0, , 
15:38:26, position 1, 238705, 0.0, , 
15:38:31, position 1, 640208, 0.0, , 
15:38:36, position 1, -183809, 0.0, , 
15:38:41, position 1, -113011, 0.0, , 
15:38:46, position 1, -209838, 0.0, , 
15:38:51, position 1, -98568, 0.0, , 
15:38:56, position 1, 48911, 0.0, , 
15:39:01, position 1, 171667, 0.0, , 
15:39:06, position 1, 335060, 0.0, , 
15:39:11, position 1, 413389, 0.0, , 
15:39:16, position 1, -23347, 0.0, , 
15:39:21, position 1, -2027, 0.0, , 
15:39:26, position 1, -159993, 0.0, , 
15:39:31, position 1, 427003, 0.0, , 
15:39:36, position 1, 50443, 0.0, , 
15:39:41, position 1, -224445, 0.0, , 
15:39:46, position 1, 7122, 0.0, , 
15:39:51, position 1, -186128, 0.0, , 
15:39:56, position 1, -12732, 0.0, , 
15:40:01, position 1, 90620, 0.0, , 
15:40:06, position 1, 280500, 0.0, , 
15:40:11, position 1, 396944, 0.0, , 
15:40:16, position 1, 13966, 0.0, , 
15:40:21, position 1, 26799, 0.0, , 
15:40:26, position 1, -18844, 0.0, , 
15:40:31, position 1, 238705, 0.0, , 
15:40:36, position 1, 640208, 0.0, , 
15:40:41, position 1, -183809, 0.0, , 
15:40:46, position 1, -113011, 0.0, , 
15:40:51, position 1, -209838, 0.0, , 
15:40:56, position 1, -98568, 0.0, , 
15:41:01, position 1, 48911, 0.0, , 
15:41:06, position 1, 171667, 0.0, , 
15:41:11, position 1, 335060, 0.0, , 
15:41:16, position 1, 413389, 0.0, , 
15:41:21, position 1, -23347, 0.0, , 
15:41:26, position 1, -2027, 0.0, , 
15:41:31, position 1, -159993, 0.0, , 
15:41:36, position 1, 427003, 0.0, , 
15:41:41, position 1, 50443, 0.0, , 
15:41:46, position 1, -224445, 0.0, , 
15:41:51, position 1, 7122, 0.0, , 
15:41:56, position 1, -186128, 0.0, , 
15:42:01, position 1, -12732, 0.0, , 
15:42:06, position 1, 90620, 0.0, , 
15:42:11, position 1, 280500, 0.0, , 
15:42:16, position 1, 396944, 0.0, , 
15:42:21, position 1, 13966, 0.0, , 
15:42:26, position 1, 26799, 0.0, , 
15:42:31, position 1, -18844, 0.0, , 
15:42:36, position 1, 238705, 0.0, , 
15:42:41, position 1, 640208, 0.0, , 
15:42:46, position 1, -183809, 0.0, , 
15:42:51, position 1, -113011, 0.0, , 
15:42:56, position 1, -209838, 0.0, , 
15:43:01, position 1, -98568, 0.0, , 
15:43:06, position 1, 48911, 0.0, , 
15:43:11, position 1, 171667, 0.0, , 
15:43:16, position 1, 335060, 0.0, , 
15:43:21, position 1, 413389, 0.0, , 
15:43:26, position 1, -23347, 0.0, , 
15:43:31, position 1, -2027, 0.0, , 
15:43:36, position 1, -159993, 0.0, , 
15:43:41, position 1, 427003, 0.0, , 
15:43:46, position 1, 50443, 0.0, , 
15:43:51, position 1, -224445, 0.0, , 
15:43:56, position 1, 7122, 0.0, , 
15:44:01, position 1, -186128, 0.0, , 
15:44:06, position 1, -12732, 0.0, , 
15:44:11, position 1, 90620, 0.0, , 
15:44:16, position 1, 280500, 0.0, , 
15:44:21, position 1, 396944, 0.0, , 
15:44:26, position 1, 13966, 0.0, , 
15:44:31, position 1, 26799, 0.0, , 
15:44:36, position 1, -18844, 0.0, , 
15:44:41, position 1, 238705, 0.0, , 
15:44:46, position 1, 640208, 0.0, , 
15:44:51, position 1, -183809, 0.0, , 
15:44:56, position 1, -113011, 0.0, , 
15:45:01, position 1, -209838, 0.0, , 
15:45:06, position 1, -98568, 0.0, , 
15:45:11, position 1, 48911, 0.0, , 
15:45:16, position 1, 171667, 0.0, , 
15:45:21, position 1, 335060, 0.0, , 
15:45:26, position 1, 413389, 0.0, , 
15:45:31, position 1, -23347, 0.0, , 
15:45:36, position 1, -2027, 0.0, , 
15:45:41, position 1, -159993, 0.0, , 
15:45:46, position 1, 427003, 0.0, , 
15:45:51, position 1, 50443, 0.0, , 
15:45:56, position 1, -224445, 0.0, , 
15:46:01, position 1, 7122, 0.0, , 
15:46:06, position 1, -186128, 0.0, , 
15:46:11, position 1, -12732, 0.0, , 
15:46:16, position 1, 90620, 0.0, , 
15:46:21, position 1, 280500, 0.0, , 
15:46:26, position 1, 396944, 0.0, , 
15:46:31, position 1, 13966, 0.0, , 
15:46:36, position 1, 26799, 0.0, , 
15:46:41, position 1, -18844, 0.0, , 
15:46:46, position 1, 238705, 0.0, , 
15:46:51, position 1, 640208, 0.0, , 
15:46:56, position 1, -183809, 0.0, , 
15:47:01, position 1, -113011, 0.0, , 
15:47:06, position 1, -209838, 0.0, , 
15:47:11, position 1, -98568, 0.0, , 
15:47:16, position 1, 48911, 0.0, , 
15:47:21, position 1, 171667, 0.0, , 
15:47:26, position 1, 335060, 0.0, , 
15:47:31, position 1, 413389, 0.0, , 
15:47:36, position 1, -23347, 0.0, , 
15:47:41, position 1, -2027, 0.0, , 
15:47:46, position 1, -159993, 0.0, , 
15:47:51, position 1, 427003, 0.0, , 
15:47:56, position 1, 50443, 0.0, , 
15:48:01, position 1, -224445, 0.0, , 
15:48:06, position 1, 7122, 0.0, , 
15:48:11, position 1, -186128, 0.0, , 
15:48:16, position 1, -12732, 0.0, , 
15:48:21, position 1, 90620, 0.0, , 
15:48:26, position 1, 280500, 0.0, , 
15:48:31, position 1, 396944, 0.0, , 
15:48:36, position 1, 13966, 0.0, , 
15:48:41, position 1, 26799, 0.0, , 
15:48:46, position 1, -18844, 0.0, , 
15:48:51, position 1, 238705, 0.0, , 
15:48:56, position 1, 640208, 0.0, , 
15:49:01, position 1, -183809, 0.0, , 
15:49:06, position 1, -113011, 0.0, , 
15:49:11, position 1, -209838, 0.0, , 
15:49:16, position 1, -98568, 0.0, , 
15:49:21, position 1, 48911, 0.0, , 
15:49:26, position 1, 171667, 0.0, , 
15:49:31, position 1, 335060, 0.0, , 
15:49:36, position 1, 413389, 0.0, , 
15:49:41, position 1, -23347, 0.0, , 
15:49:46, position 1, -2027, 0.0, , 
15:49:51, position 1, -159993, 0.0, , 
15:49:56, position 1, 427003, 0.0, , 
15:50:01, position 1, 50443, 0.0, , 
15:50:06, position 1, -224445, 0.0, , 
15:50:11, position 1, 7122, 0.0, , 
15:50:16, position 1, -186128, 0.0, , 
15:50:21, position 1, -12732, 0.0, , 
15:50:26, position 1, 90620, 0.0, , 
15:50:31, position 1, 280500, 0.0, , 
15:50:36, position 1, 396944, 0.0, , 
15:50:41, position 1, 13966, 0.0, , 
15:50:46, position 1, 26799, 0.0, , 
15:50:51, position 1, -18844, 0.0, , 
15:50:56, position 1, 238705, 0.0, , 
15:51:01, position 1, 640208, 0.0, , 
15:51:06, position 1, -183809, 0.0, , 
15:51:11, position 1, -113011, 0.0, , 
15:51:16, position 1, -209838, 0.0, , 
15:51:21, position 1, -98568, 0.0, , 
15:51:26, position 1, 48911, 0.0, , 
15:51:31, position 1, 171667, 0.0, , 
15:51:36, position 1, 335060, 0.0, , 
15:51:41, position 1, 413389, 0.0, , 
15:51:46, position 1, -23347, 0.0, , 
15:51:51, position 1, -2027, 0.0, , 
15:51:56, position 1, -159993, 0.0, , 
15:52:01, position 1, 427003, 0.0, , 
15:52:06, position 1, 50443, 0.0, , 
15:52:11, position 1, -224445, 0.0, , 
15:52:16, position 1, 7122, 0.0, , 
15:52:21, position 1, -186128, 0.0, , 
15:52:26, position 1, -12732, 0.0, , 
15:52:31, position 1, 90620, 0.0, , 
15:52:36, position 1, 280500, 0.0, , 
15:52:41, position 1, 396944, 0.0, , 
15:52:46, position 1, 13966, 0.0, , 
15:52:51, position 1, 26799, 0.0, , 
15:52:56, position 1, -18844, 0.0, , 
15:53:01, position 1, 238705, 0.0, , 
15:53:06, position 1, 640208, 0.0, , 
15:53:11, position 1, -183809, 0.0, , 
15:53:16, position 1, -113011, 0.0, , 
15:53:21, position 1, -209838, 0.0, , 
15:53:26, position 1, -98568, 0.0, , 
15:53:31, position 1, 48911, 0.0, , 
15:53:36, position 1, 171667, 0.0, , 
15:53:41, position 1, 335060, 0.0, , 
15:53:46, position 1, 413389, 0.0, , 
15:53:51, position 1, -23347, 0.0, , 
15:53:56, position 1, -2027, 0.0, , 
15:54:01, position 1, -159993, 0.0, , 
15:54:06, position 1, 427003, 0.0, , 
15:54:11, position 1, 50443, 0.0, , 
15:54:16, position 1, -224445, 0.0, , 
15:54:21, position 1, 7122, 0.0, , 
15:54:26, position 1, -186128, 0.0, , 
15:54:31, position 1, -12732, 0.0, , 
15:54:36, position 1, 90620, 0.0, , 
15:54:41, position 1, 280500, 0.0, , 
15:54:46, position 1, 396944, 0.0, , 
15:54:51, position 1, 13966, 0.0, , 
15:54:56, position 1, 26799, 0.0, , 
15:55:01, position 1, -18844, 0.0, , 
15:55:06, position 1, 238705, 0.0, , 
15:55:11, position 1, 640208, 0.0, , 
15:55:16, position 1, -183809, 0.0, , 
15:55:21, position 1, -113011, 0.0, , 
15:55:26, position 1, -209838, 0.0, , 
15:55:31, position 1, -98568, 0.0, , 
15:55:36, position 1, 48911, 0.0, , 
15:55:41, position 1, 171667, 0.0, , 
15:55:46, position 1, 335060, 0.0, , 
15:55:51, position 1, 413389, 0.0, , 
15:55:56, position 1, -23347, 0.0, , 
15:56:01, position 1, -2027, 0.0, , 
15:56:06, position 1, -159993, 0.0, , 
15:56:11, position 1, 427003, 0.0, , 
15:56:16, position 1, 50443, 0.0, , 
15:56:21, position 1, -224445, 0.0, , 
15:56:26, position 1, 7122, 0.0, , 
15:56:31, position 1, -186128, 0.0, , 
15:56:36, position 1, -12732, 0.0, , 
15:56:41, position 1, 90620, 0.0, , 
15:56:46, position 1, 280500, 0.0, , 
15:56:51, position 1, 396944, 0.0, , 
15:56:56, position 1, 13966, 0.0, , 
15:57:01, position 1, 26799, 0.0, , 
15:57:06, position 1, -18844, 0.0, , 
15:57:11, position 1, 238705, 0.0, , 
15:57:16, position 1, 640208, 0.0, , 
15:57:21, position 1, -183809, 0.0, , 
15:57:26, position 1, -113011, 0.0, , 
15:57:31, position 1, -209838, 0.0, , 
15:57:36, position 1, -98568, 0.0, , 
15:57:41, position 1, 48911, 0.0, , 
15:57:46, position 1, 171667, 0.0, , 
15:57:51, position 1, 335060, 0.0, , 
15:57:56, position 1, 413389, 0.0, , 
15:58:01, position 1, -23347, 0.0, , 
15:58:06, position 1, -2027, 0.0, , 
15:58:11, position 1, -159993, 0.0, , 
15:58:16, position 1, 427003, 0.0, , 
15:58:21, position 1, 50443, 0.0, , 
15:58:26, position 1, -224445, 0.0, , 
15:58:31, position 1, 7122, 0.0, , 
15:58:36, position 1, -186128, 0.0, , 
15:58:41, position 1, -12732, 0.0, , 
15:58:46, position 1, 90620, 0.0, , 
15:58:51, position 1, 280500, 0.0, , 
15:58:56, position 1, 396944, 0.0, , 
15:59:01, position 1, 13966, 0.0, , 
15:59:06, position 1, 26799, 0.0, , 
15:59:11, position 1, -18844, 0.0, , 
15:59:16, position 1, 238705, 0.0, , 
15:59:21, position 1, 640208, 0.0, , 
15:59:26, position 1, -183809, 0.0, , 
15:59:31, position 1, -113011, 0.0, , 
15:59:36, position 1, -209838, 0.0, , 
15:59:41, position 1, -98568, 0.0, , 
15:59:46, position 1, 48911, 0.0, , 
15:59:51, position 1, 171667, 0.0, , 
15:59:56, position 1, 335060, 0.0, , 
16:00:01, position 1, 413389, 0.0, , 
16:00:06, position 1, -23347, 0.0, , 
16:00:11, position 1, -2027, 0.0, , 
16:00:16, position 1, -159993, 0.0, , 
16:00:21, position 1, 427003, 0.0, , 
16:00:26, position 1, 50443, 0.0, , 
16:00:31, position 1, -224445, 0.0, , 
16:00:36, position 1, 7122, 0.0, , 
16:00:41, position 1, -186128, 0.0, , 
16:00:46, position 1, -12732, 0.0, , 
16:00:51, position 1, 90620, 0.0, , 
16:00:56, position 1, 280500, 0.0, , 
16:01:01, position 1, 396944, 0.0, , 
16:01:06, position 1, 13966, 0.0, , 
16:01:11, position 1, 26799, 0.0, , 
16:01:16, position 1, -18844, 0.0, , 
16:01:21, position 1, 238705, 0.0, , 
16:01:26, position 1, 640208, 0.0, , 
16:01:31, position 1, -183809, 0.0, , 
16:01:36, position 1, -113011, 0.0, , 
16:01:41, position 1, -209838, 0.0, , 
16:01:46, position 1, -98568, 0.0, , 
16:01:51, position 1, 48911, 0.0, , 
16:01:56, position 1, 171667, 0.0, , 
16:02:01, position 1, 335060, 0.0, , 
16:02:06, position 1, 413389, 0.0, , 
16:02:11, position 1, -23347, 0.0, , 
16:02:16, position 1, -2027, 0.0, , 
16:02:21, position 1, -159993, 0.0, , 
16:02:26, position 1, 427003, 0.0, , 
16:02:31, position 1, 50443, 0.0, , 
16:02:36, position 1, -224445, 0.0, , 
16:02:41, position 1, 7122, 0.0, , 
16:02:46, position 1, -186128, 0.0, , 
16:02:51, position 1, -12732, 0.0, , 
16:02:56, position 1, 90620, 0.0, , 
16:03:01, position 1, 280500, 0.0, , 
16:03:06, position 1, 396944, 0.0, , 
16:03:11, position 1, 13966, 0.0, , 
16:03:16, position 1, 26799, 0.0, , 
16:03:21, position 1, -18844, 0.0, , 
16:03:26, position 1, 238705, 0.0, , 
16:03:31, position 1, 640208, 0.0, , 
16:03:36, position 1, -183809, 0.0, , 
16:03:41, position 1, -113011, 0.0, , 
16:03:46, position 1, -209838, 0.0, , 
16:03:51, position 1, -98568, 0.0, , 
16:03:56, position 1, 48911, 0.0, , 
16:04:01, position 1, 171667, 0.0, , 
16:04:06, position 1, 335060, 0.0, , 
16:04:11, position 1, 413389, 0.0, , 
16:04:16, position 1, -23347, 0.0, , 
16:04:21, position 1, -2027, 0.0, , 
16:04:26, position 1, -159993, 0.0, , 
16:04:31, position 1, 427003, 0.0, , 
16:04:36, position 1, 50443, 0.0, , 
16:04:41, position 1, -224445, 0.0, , 
16:04:46, position 1, 7122, 0.0, , 
16:04:51, position 1, -186128, 0.0, , 
16:04:56, position 1, -12732, 0.0, , 
16:05:01, position 1, 90620, 0.0, , 
16:05:06, position 1, 280500, 0.0, , 
16:05:11, position 1, 396944, 0.0, , 
16:05:16, position 1, 13966, 0.0, , 
16:05:21, position 1, 26799, 0.0, , 
16:05:26, position 1, -18844, 0.0, , 
16:05:31, position 1, 238705, 0.0, , 
16:05:36, position 1, 640208, 0.0, , 
16:05:41, position 1, -183809, 0.0, , 
16:05:46, position 1, -113011, 0.0, , 
16:05:51, position 1, -209838, 0.0, , 
16:05:56, position 1, -98568, 0.0, , 
16:06:01, position 1, 48911, 0.0, , 
16:06:06, position 1, 171667, 0.0, , 
16:06:11, position 1, 335060, 0.0, , 
16:06:16, position 1, 413389, 0.0, , 
16:06:21, position 1, -23347, 0.0, , 
16:06:26, position 1, -2027, 0.0, , 
16:06:31, position 1, -159993, 0.0, , 
16:06:36, position 1, 427003, 0.0, , 
16:06:41, position 1, 50443, 0.0, , 
16:06:46, position 1, -224445, 0.0, , 
16:06:51, position 1, 7122, 0.0, , 
16:06:56, position 1, -186128, 0.0, , 
16:07:01, position 1, -12732, 0.0, , 
16:07:06, position 1, 90620, 0.0, , 
16:07:11, position 1, 280500, 0.0, , 
16:07:16, position 1, 396944, 0.0, , 
16:07:21, position 1, 13966, 0.0, , 
16:07:26, position 1, 26799, 0.0, , 
